cluster_id,galaxy_name,pair_id,pre_obs_id,post_obs_id,pre_filter,post_filter,pre_instrument,post_instrument,band_group,baseline_days,pre_mjd,post_mjd,coverage_status,x_pix,y_pix,edge_distance_px,registration_residual_px,registration_n_matches,pair_stable_fraction,pair_extreme_fade_fraction,pair_failure_reason,diff_flux,diff_err,diff_sigma,flux_pre,flux_post,err_pre,err_post,post_to_pre_ratio
MESSIER_061_branch_0397,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,527.6199669269851,2005.311373321952,114.0,0.09934189507652899,176.0,0.868,0.004,,6.850058697998323,1.0896829873645926,6.286285807366092,5.412465260086826,-2.1304881281962516,4.208510474906176,3.7971478116907176,-0.39362619911985813
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1170.6258017405419,981.4886964224119,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1170.3355944503069,981.4600732930111,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1170.4985118774425,981.1501308981519,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,1170.4972526206163,980.8905886135552,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,2607.0799351401856,4017.021839266285,146.34206503941374,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,-6.530342203827104,2.1991549907613543,-2.969477927322566,1.0247515108442826,10.238396363326672,10.687197804263153,10.176166680839366,9.991101506053266
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1228.4945189937978,1941.0339853316432,48.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,2.1829470846802312,1.1170661810689941,1.9541788317243884,2.082517610444569,-3.4268188546096496,4.222777607881441,4.412127545484361,-1.6455173475714828
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1228.6117696054337,1941.3374641887078,48.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,5.897617213721445,1.0228302932150195,5.7659782398346,7.544007598652598,1.3530098218421927,4.196423725655994,4.257603821026515,0.17934894737961926
MESSIER_061_branch_0398,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1228.659027355693,1941.248895347687,48.0,0.09934189507652899,176.0,0.868,0.004,,6.422440470765178,1.0378470104456474,6.188234302479136,9.555772248877247,2.531758367975584,4.040789670236254,4.210519011779577,0.2649454488906485
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MEASURED,1172.3498746747082,1071.1200474404343,34.23448553724738,0.32514875348627187,65.0,0.9727272727272728,0.0,,2.3108070581912603,0.9936257658842893,2.3256311757724295,25.184052334991918,22.70990932607584,1.1316629681255361,1.056076153424987,0.9017575497379989
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,1172.0596542489652,1071.091425198312,34.23448553724738,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,-0.42687340235220006,1.9494411067264976,-0.2189721971488567,63.66613948369766,61.522908228573854,3.002846585708277,3.1747327924467714,0.966336403109967
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MEASURED,1172.2225683279933,1070.7814837245426,34.058772731852805,0.36845761979898983,30.0,0.9090909090909091,0.0,,6.080296143313532,2.4456196692172343,2.4861985777451827,18.286607669942182,10.734389894882522,1.841679852567729,2.2329071072936384,0.5870082679428131
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,1172.2210229591374,1070.5219448672894,35.510561809129406,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,-0.7670438589675701,0.7882546081554384,-0.973091499918405,39.300355447029915,40.70735282741811,1.7069446444910377,1.6409206822124747,1.0358011362590496
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,2609.291947435479,4340.412224812797,140.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,6.569020463945046,1.6195830255643473,4.055994882791548,0.3422199243821211,-8.005667647070268,5.146085726774282,4.572178254159272,-23.39334175683815
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1228.6904516552815,2098.8638980291935,55.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,4.822102616483164,1.1231391306856002,4.293415200964103,9.72148465693071,2.851276919466848,2.1425539877501687,1.862372287332865,0.2932964480311241
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1228.8076135092772,2099.1635224627344,55.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,5.8224778624862275,1.2286325005873795,4.73899059295814,9.465433537775183,3.8427144253069727,2.448856813330836,2.0726533822512163,0.40597342002046205
MESSIER_061_branch_0399,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1228.8553161513748,2099.068416097663,55.0,0.09934189507652899,176.0,0.868,0.004,,5.190987662350634,0.9777204092622653,5.309276162361662,10.618631395691082,4.739746403242211,2.391717484477722,2.2997700577240874,0.44636132723898353
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,638.7704896957321,1063.360871433211,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,638.4802666205499,1063.3321708689537,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,638.6431759005181,1063.0222093067384,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,638.6416676517957,1062.760967643701,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,684.9404585579778,4288.570059853011,217.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,0.42072331341141156,3.5279210726053916,0.11925530780106279,-5.14679849132532,-7.345799172579486,17.087211354209952,14.632531587573508,1.4272560281814948
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,289.6928698879425,2068.3055533265087,93.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,2.488361144254205,1.537888978168462,1.6180369191654531,7.0650086605508715,2.405917023903461,4.85524560226352,4.397187309121404,0.34053985486775995
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,289.832980271266,2068.6054244619145,92.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,4.15744233552936,1.0596104529784491,3.9235573071624996,9.557014555226502,3.6679368566336272,4.15913951463318,4.044035648846753,0.3837952569223326
MESSIER_061_branch_0400,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,289.9194863488349,2068.5142789199244,92.0,0.09934189507652899,176.0,0.868,0.004,,5.704532462967336,1.0572285921605444,5.395741758468333,15.117711488804602,5.695702432632915,3.8176209136941814,3.4524029084644603,0.37675692096987423
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MEASURED,900.0658999264114,1016.5948635372199,7.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,0.5170989763231084,1.4261763478217417,0.36257716453711714,-7.377675058703993,-7.213336911525282,3.502517543824765,3.7105532614903223,0.9777249410049811
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,899.7756855715772,1016.566200969117,7.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,25.008760202847924,4.689956062345986,5.332408208178004,4.359452555944728,-19.803164088167875,12.162285947969766,13.166004665089135,-4.542580480928384
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MEASURED,899.938599095871,1016.2562487614483,6.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,-4.823347933512068,5.44695845194672,-0.8855121580353204,-9.594699898353841,8.898817848789612,4.631034457292206,7.322547012828271,-0.927472244370705
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,899.9372340567979,1015.9958421381592,7.280109889280518,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,5.204177110262648,1.539124403503664,3.3812582650342335,-0.07611511140908078,0.3821180882114632,7.098744759393317,7.651907372173587,-5.020265767697152
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1629.5616612443687,4131.559491429738,255.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,-8.72839389045907,1.1155935924855893,-7.823990698092701,1.265522196058047,8.240167035780438,3.399528971409621,3.04623819613359,6.51127815967795
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,751.1243571704921,1994.2608210085837,102.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,-0.3827742211195164,0.6358859009145648,-0.6019542508632292,2.2840491640117833,1.8042175536664207,1.9221183977866563,1.6150193208191166,0.7899206295968824
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,751.2532378353006,1994.5627459722984,102.95630140987001,0.19564124561384397,191.0,0.8958333333333334,0.0,,-1.7920237108296964,0.5691885212109852,-3.14838343369443,-0.014753876105065955,2.1862877863737724,2.048331829478404,1.8095396194132598,-148.18395998479878
MESSIER_061_branch_0401,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,751.3204199526385,1994.4733427676451,102.0,0.09934189507652899,176.0,0.868,0.004,,-1.5987607085332451,0.6645406762223813,-2.4058131665039526,2.5798816739173196,3.9867885947512134,2.0155822489459227,1.7831915189833698,1.5453377707426526
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MEASURED,1102.9984343163032,1078.4779502532422,51.97114584074513,0.32514875348627187,65.0,0.9727272727272728,0.0,,1.4129497526805004,1.0908994991616807,1.2952153280538714,-6.747690883431154,-13.729444976663775,3.6159468137948423,3.662325089240356,2.0346878975111626
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MEASURED,1102.7082123206994,1078.449317890389,52.172789842982326,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,14.552404272570797,2.7375959772938523,5.315760394620403,-1.7299630336400895,-28.023198988778667,11.55919434665556,11.248503614043521,16.198727050146182
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MEASURED,1102.871125461439,1078.1393738856038,51.78802950489621,0.36845761979898983,30.0,0.9090909090909091,0.0,,-4.446692996835438,3.802150050353326,-1.1695206496182904,0.7112540606940527,-12.542669973938509,6.215432954649647,4.793302748398396,-17.63458469635896
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MEASURED,1102.869558214381,1077.8796135140278,53.33854141237835,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,3.764501596696441,1.1565083466741357,3.25505787098063,-7.065927913224449,-12.213457422505293,7.093067980931346,6.854311869587087,1.7285001449911244
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,2358.8022971489545,4363.85289132284,111.0,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,2.570630987231343,2.0040749424944186,1.2827020251207508,2.504030480640182,1.7235938985377572,5.863914377711749,4.985748384273495,0.6883278425976277
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1106.3802052441301,2109.6192138664032,44.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,-1.0199293798491436,0.9203629925609823,-1.1081816501672996,3.719418991736376,3.1472103791182278,2.756071369225258,2.538770015031576,0.8461564524218828
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1106.5003484457006,2109.918510557213,44.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,0.019434735765263778,0.9227832986607115,0.021060996437051394,3.079769613996966,0.4888980265298528,2.858754829947365,2.5727758160664864,0.15874499972592251
MESSIER_061_branch_0402,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1106.5531477737793,2109.823309793875,44.0,0.09934189507652899,176.0,0.868,0.004,,-1.2153433520271824,0.792807218033329,-1.5329620169730724,2.8099835370764055,3.7458950687070427,2.852600760430842,2.637016004549291,1.3330665533380273
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1582.8268806207286,1075.1196711403666,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1582.5366624873993,1075.091109136206,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f2100w::jw03295-o007_t004_miri_f2100w,jw02107-o013_t013_miri_f2100w,jw03295-o007_t004_miri_f2100w,F2100W,F2100W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.01706717592606,,,MASKED_OR_EDGE,1582.6995803487084,1074.7811830977132,0.0,0.36845761979898983,30.0,0.9090909090909091,0.0,,,,,,,,,
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f770w::jw03295-o007_t004_miri_f770w,jw02107-o013_t013_miri_f770w,jw03295-o007_t004_miri_f770w,F770W,F770W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00084677083214,,,MASKED_OR_EDGE,1582.6980127065558,1074.5229542366271,0.0,0.19823642794011292,160.0,0.9656652360515021,0.008583690987124463,,,,,,,,,
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f200w::jw02107-o044_t020_nircam_clear-f200w,jw02107-o031_t013_nircam_clear-f200w,jw02107-o044_t020_nircam_clear-f200w,F200W,F200W,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,4089.7632662997225,4373.189839058294,106.1178590059185,0.234136642607183,213.0,0.6363636363636364,0.011857707509881422,,8.37677008579273,0.872963468994031,9.595785371690058,15.772504871249208,6.392326583979006,3.1074993444257433,2.7598154484680637,0.4052829044060852
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f300m::jw02107-o044_t020_nircam_clear-f300m,jw02107-o031_t013_nircam_clear-f300m,jw02107-o044_t020_nircam_clear-f300m,F300M,F300M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.96410550925793,,,MEASURED,1951.1137500796513,2118.905385075882,38.0,0.16924285693655416,189.0,0.8714285714285714,0.0035714285714285713,,6.1456256634447675,2.042861342568563,3.0083420423031018,1.2309264752777658,-3.2928395100619845,7.072768268171831,7.028023068278206,-2.6750903292732704
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f335m::jw02107-o044_t020_nircam_clear-f335m,jw02107-o031_t013_nircam_clear-f335m,jw02107-o044_t020_nircam_clear-f335m,F335M,F335M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641054976819,,,MEASURED,1951.2132581956923,2119.2049044222977,38.0,0.19564124561384397,191.0,0.8958333333333334,0.0,,5.67366032809198,1.7002376645692323,3.336980732943264,-1.9229667091393559,-8.202889937990264,7.509293568204236,7.799909825164194,4.265747243051106
MESSIER_061_branch_0403,MESSIER 061,MESSIER 061::jw02107-o031_t013_nircam_clear-f360m::jw02107-o044_t020_nircam_clear-f360m,jw02107-o031_t013_nircam_clear-f360m,jw02107-o044_t020_nircam_clear-f360m,F360M,F360M,NIRCAM/IMAGE,NIRCAM/IMAGE,NIR,370.9641047685218,,,MEASURED,1951.2310971917836,2119.1068944432845,38.0,0.09934189507652899,176.0,0.868,0.004,,6.821743603547997,1.259876580299586,5.414612597946582,1.0969221025832816,-5.458082295723717,6.500407112489215,6.998800312469548,-4.975815769296456
MESSIER_061_branch_0404,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1000w::jw03295-o007_t004_miri_f1000w,jw02107-o013_t013_miri_f1000w,jw03295-o007_t004_miri_f1000w,F1000W,F1000W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.00132832175586,,,MASKED_OR_EDGE,1330.7050272821732,976.2162584286069,0.0,0.32514875348627187,65.0,0.9727272727272728,0.0,,,,,,,,,
MESSIER_061_branch_0404,MESSIER 061,MESSIER 061::jw02107-o013_t013_miri_f1130w::jw03295-o007_t004_miri_f1130w,jw02107-o013_t013_miri_f1130w,jw03295-o007_t004_miri_f1130w,F1130W,F1130W,MIRI/IMAGE,MIRI/IMAGE,MIR,470.0012321064787,,,MASKED_OR_EDGE,1330.4148218907026,976.1876587442564,0.0,0.3197326286004821,39.0,0.9846153846153847,0.015384615384615385,,,,,,,,,
