id,x,y,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,source_id,flux_first,err_first,flux_last,err_last,fade_fraction,fade_sigma,matched_candidate_id
1615,132.43106566173049,1592.4759647359876,0.5967549006130498,-0.010165458640460862,0.3177652850857693,25,1.8212472409409812,24.40853757135478,-3.468854399002102,-1.527403823992344,202,14.096403894048102,0.6088235497692559,13.962413054918425,0.5938416690262684,0.009505320657437366,0.15754755169723414,
1924,25.62698469487431,1796.9262492822643,0.5901453751090796,0.21298170535692132,0.18727732752835,25,1.4592123399839727,20.540045163292614,-3.281503485464152,-1.2373763269567934,252,8.801297353575379,1.0692827798336226,8.560728920645683,1.091965020134544,0.02733329227105008,0.1574074040327767,
299,1911.9401577876044,319.2268278343621,0.5902326975031594,-0.0044506418990523525,0.202002790265844,25,3.3082269504689696,34.403041925040995,-3.841492111723327,-2.4282695481713135,119,43.09465497967132,2.4577830444873285,42.60192453971539,2.170492272342653,0.011433678728565266,0.1502692550195589,
816,1827.4857153644275,639.3769883375705,0.5834573963698397,0.24194530544536896,0.020991254946752167,25,3.177640701327533,27.408724128172008,-3.594722049174262,-2.5346379290848438,169,28.564745622826678,3.938916627878452,27.834174073633086,3.6130808042498574,0.025575986526894745,0.1366822330835509,
1902,1490.7672781700267,1774.8429035601164,0.6001652849004122,0.2576054655263493,0.06377046299055532,25,2.7577179391072226,22.341560458320778,-3.372783758427299,-2.3837866317770633,232,23.47193018980026,0.2324758599454223,23.43187710986669,0.1868239246197027,0.0017064246361373492,0.13429731346705345,
2339,1195.0514619952053,2096.1354082497733,0.6192527481313874,0.3256624850795512,0.17406846635820641,25,2.628174796084463,19.878995505658054,-3.2459860888137637,-2.3375932576611818,264,21.291569459160627,1.0518073515507849,21.069660880291778,1.4160895664555688,0.01042236831317167,0.12580028557334522,
1467,1323.6714190584469,1337.7362880473308,0.6529424867237634,0.20877904007963516,0.12883432911723042,25,3.027876259981073,24.274346261891306,-3.4628688566276273,-2.4055596449925383,203,29.55363236304709,1.0597776113883446,29.3596636701227,1.1308932489976977,0.006563277587729677,0.12515286243933826,
803,1784.0885429139205,634.6816777958513,0.6871254290784993,-0.776187754640032,0.11325766655806228,25,2.1394899069589837,24.889575694109663,-3.490043732554277,-1.7219501930288075,198,28.21541064693652,2.489996797279745,27.876701917515177,2.1853337985360897,0.012004387731926136,0.10223719678315858,
1694,23.72728935734255,1664.4592006336213,0.5509564628828659,0.35978975112831046,0.8514818784679106,25,2.408866528001938,49.254999006670985,-4.231125786618921,-0.8943589785063912,52,-0.45279818286478246,3.611102850674022,-0.9358255983219408,3.480933273261781,-1.066760940605195,0.09630363925706835,
2119,199.3913768830531,1932.7588053226036,0.5118907818498132,0.09062758663094457,0.15996596347822947,25,2.1804600531031637,29.37471374463663,-3.669934107796889,-1.8483537531976828,152,31.210518876197952,0.3788591593586188,31.163945547462898,0.3236768989534294,0.0014922317991505896,0.09346479272857017,
632,1802.1090902543312,549.6672968989908,0.48214223639419246,0.5413189182074075,0.15116297350582888,25,1.7936279773181092,19.705348462909964,-3.2364602979762513,-1.9097095303520983,269,20.465518712382863,0.7115175588708015,20.37842836973402,0.6436283756159077,0.004255467152960435,0.0907725696259525,
1621,97.85725536208805,1602.2378145619925,0.5713484520134734,0.010937607207081115,0.207447145911279,25,1.3590432661606018,24.052051338388505,-3.452880305407777,-0.7348593156992288,205,9.514229294489276,1.0179849912628012,9.405622963239978,0.9125978584201517,0.011415147552960914,0.0794393327336617,
1480,1344.9810877330224,1370.963583031167,0.6257091995107374,0.20812006524651042,0.11808050708098812,25,4.2929425790956435,32.46943957614933,-3.7786869818755737,-2.858524767892048,132,35.848816148905414,0.6184289941374649,35.78429265878271,0.5503738836843337,0.0017998778496531864,0.07793932239741082,
1628,91.59569213987994,1608.7439993536505,0.6560202677200365,0.7755183287064411,0.19116750547940234,25,1.5004891967335858,23.643456598856464,-3.434277423339261,-1.0044682619048668,210,10.096870999250818,0.9362814464163332,10.006542868796387,0.743312639232436,0.008946150788807006,0.0755589904749542,
1753,248.51044356123793,1692.838593174418,0.5005457364407934,0.3928555316742549,0.11634527310234326,25,4.233308720329251,44.370677139282684,-4.1177401412983725,-2.868045910712768,76,43.101449998932424,6.1338840259014065,42.58096836368607,5.529726637816643,0.012075733769032038,0.0630239400048904,
1648,34.519196474673954,1628.783807167333,0.5777732973936156,0.4717514522523109,0.24370507751732842,25,3.2453411314861027,51.052987404041374,-4.270052900588669,-1.9379111949053696,44,28.34515433787675,2.1980915640263237,28.207691551815287,2.185794712042801,0.0048496044305454955,0.04434443763977717,
